"Intput.file1","Input.word11","Input.word12","Input.word13","Input.word14","Input.word15","Timestamp","Input.rightAnswer1","Answer.wordchoice1","RejectionTime","WorkerId"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_006.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114609","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_005.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114612","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_005.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114614","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_005.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114617","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_006.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114620","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_006.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114622","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_007.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114626","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_006.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114629","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_008.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114632","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_007.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114635","ma2","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_007.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114638","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_007.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114641","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_008.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114644","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_008.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114647","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_008.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114650","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_009.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114652","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_009.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114703","ma3","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_010.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114706","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_009.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114709","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_010.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114713","ma3","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_010.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114724","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_011.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114727","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_012.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114730","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_011.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114733","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_009.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114736","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_010.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114739","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_011.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114742","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_011.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114745","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_012.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114749","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_012.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114752","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_012.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114755","ma2","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_013.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114758","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_013.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114801","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_013.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114807","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_014.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114813","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_013.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114816","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_015.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114819","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_014.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114821","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_014.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114824","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_015.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114827","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_014.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114830","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_015.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114833","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_015.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114835","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_016.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114838","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_016.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114841","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_016.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114844","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_016.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114847","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_017.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114850","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_017.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114852","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_017.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114855","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_017.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114858","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_018.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114901","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_018.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114904","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_018.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114906","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_018.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114910","ma3","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_019.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114913","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_019.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114916","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_019.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114919","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_019.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114922","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_020.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114928","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_020.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114937","ma3","[don't know]","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_020.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114940","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_020.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114943","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_021.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114946","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_021.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114949","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_022.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114952","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_021.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114954","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_022.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T114957","ma2","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_021.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115004","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_022.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115007","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_022.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115010","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_023.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115013","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_023.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115016","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_023.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115020","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_023.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115024","ma2","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_024.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115027","ma2","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_024.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115029","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_024.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115032","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_024.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115038","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_025.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115045","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_025.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115048","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_026.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115052","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_026.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115055","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_027.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115058","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_025.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115101","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_026.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115104","ma4","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_027.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115106","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_025.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115109","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_028.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115112","ma2","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_028.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115115","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_027.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115118","ma4","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_026.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115120","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_027.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115124","ma1","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_028.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115127","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_028.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115130","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_029.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115132","ma3","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_029.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115135","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_030.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115138","ma3","ma2","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_029.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115140","ma2","ma3","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_030.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115144","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_029.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115147","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_031.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115150","ma3","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma1_bpsyguo_snr-25_031.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115153","ma1","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma4_bpsyguo_snr-25_030.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115156","ma4","ma4","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma3_bpsyguo_snr-25_032.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115159","ma3","ma1","","yguo"
"/Users/zhaomengxuan/Documents/bubble noise/yguo-zhe_shi_ma_zi/bpsyguo/ma2_bpsyguo_snr-25_030.wav","ma1","ma2","ma3","ma4","[don't know]","20181105T115202","ma2","ma2","","yguo"
